SiduriMakorPitzul,MbNifkadGalKodem,Siduri,wave,s_seker,MishkalMb,sumHPensiaShnatit,sumHHishShnatit,sumHGemelShnatit,sumHMilgaShnatit,sumHHulShnatit,sumHAnashimShnatit,HRibitShnatit,HHashkaotShnatit,HDividendShnatit,HSchirutShnatit,HEsekShnatit,SachNefashot,Nefashot0_17,Nefashot18up,Men18up,Women18up,m_SetachMigrashBayitprati,ShuviDira,ShanaRechishaK1,ChodeshRechishaK1,ChodeshRechishaB1,m_DmeSchirutChodeshi,MatbeaKnuya1,MatbeaBniya1,MatbeaAlutBniya1,AimMekura1,AlutBniya1,BaayaBiluy1,BaayaChinuch1,BaayaChoshech1,BaayaHaznacha1,BaayaKvish1,BaayaMatos1,BaayaMifal1,BaayaRakevet1,BaayaRech1,BaayaZevel1,BaayaZihum1,ChanayaPratit1,ChederAronot1,ChisachonAtid1,ChisachonHayom1,DiraMedurag1,GinaPratit1,GodelGinaPratit1,HagdalatDira1,HasakaPratit1,K_MispHadarim1,K_MispHadarimMegurim1,KamaGinaPratit1,KamaKivun1,KamaMirpeset1,KamaSherutim1,Kivun1,Maaliyot1,MachsanBetochD1,MachsanMiD1,MazavKAtid1,MazavKAvar1,MechirBniya1,MechirKnuya1,MekorSetach1,MirpesetChitzonit1,MirpesetSherut1,MispDirotBinyan1,MispKomotBinyan1,Mocher1,MspDirotBeKomatMegurim1,NofAntena1,NofGag1,NofKvish1,NofKvishPnimi1,NofRakevet1,NofSetachPatuch1,NofSetachYarok1,NofYam1,OfenBaalut1,OfenBaalutMigrash1,SetachBayitpratY1,SetachDira1,Sfarim1,ShanaBniya1,ShanaRechishaB1,SinuyimPnimiimBDira1,SugDira1,k_baalut1,k_MispMeconiyot1,k_mizug1,k_ShaotOzeret1,Meconit1,Ozeret1,ShuviDiraYoter1,SinuyDira21,SinuyDiraP21,TahasokaAcheretOzeret1,TahasokaOzeretMesh1,TahasokaOzeretSiu1,TahasokaOzeretYeLed1,sumHMosdotShnatitnew,SacShnatikolel_Lembnew
,1,4038,3,2015,561.9802655,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,,,,,,2400,,,,,,,,,,,,,,,,,,2,4,3,2,2,,,3,3,3,,,,1,,0,2,2,99999998,5,,,,2,2,4,4,,2,,,,,,,,,,,,99999998,2,,,,4,2,,2,,2,2,,,,,,,,1680,147900
,2,4039,3,2015,1039.002851,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,550000,2006,99999998,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,,,2,3,3,3,,2,1,1,1,0,2,2,3,3,,60000,3,1,1,3,3,1,4,2,1,2,2,2,2,2,2,1,,,72,3,99999998,,2,4,1,,2,,2,2,,,,,,,,0,54000
,1,4040,3,2015,613.3926524,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,,,,370,,,,,,,,,,,,,,,,,,2,3,3,2,2,,,3,2,2,,,,1,,0,2,2,4,3,,,2,2,1,4,4,,2,,,,,,,,,,,,54,2,,,,4,2,1,2,,1,2,,,,,,,,36640.75,165040.75
,1,4041,3,2015,837.6552205,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,900000,2005,99999998,,,2,,,,,,,,,,,,,,,,2,2,4,5,2,2,,,3,4,4,,,,1,,0,2,2,99999998,5,,130000,1,2,2,2,3,1,3,,,,,,,,,1,,,75,3,5,,,1,1,,2,,2,2,,2,2,,,,,44697.88333,90297.88333
,1,4042,3,2015,476.6924295,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,1300,,,,,,,,,,,,,,,,,,2,4,3,1,2,,,3,3,3,,,,2,,0,2,2,99999998,4,,,,,1,4,7,,4,,,,,,,,,,,,99999998,1,,,,4,2,,3,,2,2,,,,,,,,30833,30833
,1,4044,3,2015,867.074866,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,1,,,2005,11,,,,,,,,,,,,,,,,,,,2,2,4,3,2,2,,,3,3,3,,,,2,,0,2,2,1,1,,99999998,,2,2,3,5,1,4,,,,,,,,,1,,,99999998,2,99999998,,,4,1,1,3,,1,2,3,2,2,,,,,0,21931
,1,4045,3,2015,357.1913804,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,,,,4000,,,,,,,,,,,,,,,,,,2,2,2,2,2,,,3,4,3,,,,2,,1,2,2,3,3,,,4,2,1,3,4,,3,,,,,,,,,,,,80,1,,,,4,2,1,2,,1,2,,,,,,,,0,140782
,1,4046,3,2015,703.1705514,0,0,0,0,0,0,0,0,0,0,0,7,4,3,2,1,,,2004,99999998,,,1,,,,,,,,,,,,,,,,2,2,4,5,2,2,,,3,4,4,,,,1,,0,2,2,2,4,,440000,4,2,2,2,4,1,2,,,,,,,,,1,,,70,2,3,,,4,1,1,2,,1,2,3,2,2,,,,,20654.93333,180404.9333
,1,4049,3,2015,585.2091252,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,,,,,,2000,,,,,,,,,,,,,,,,,,2,4,3,2,2,,,3,1,1,,,,1,,0,2,2,3,4,,,,2,2,3,4,,4,,,,,,,,,,,,99999998,1,,,,4,2,,3,,2,2,,,,,,,,51607.5,51607.5
,1,4050,3,2015,444.6178306,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,,,,1600,,,,,,,,,,,,,,,,,,2,3,3,2,2,,,3,2,2,,,,1,,0,2,1,99999998,2,,,,2,1,3,4,,3,,,,,,,,,,,,99999998,2,,,,4,2,,2,,2,2,,,,,,,,78688,78688
,1,4052,3,2015,781.9188427,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,2005,8,,,1,,,2,,,,,,,,,,,,,1,1,1,2,2,1,15,,3,5,5,1,,1,3,,0,2,2,2,3,,850000,1,1,2,3,4,2,8,,,,,,,,,1,,,121,4,9,,,3,1,1,2,1,1,1,,2,2,2,1,2,2,0,269100
,1,4053,3,2015,543.1140905,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,,,,,,3500,,,,,,,,,,,,,,,,,,2,2,1,2,2,,,3,3,3,,,,1,,1,2,2,2,3,,,4,2,2,4,6,,3,,,,,,,,,,,,100,3,,,,4,2,,2,,2,2,,,,,,,,13092,253356
,1,4054,3,2015,806.8230298,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,,,,,,3000,,,,,,,,,,,,,,,,,,2,4,5,2,2,,,3,1,1,,,1,1,,0,2,2,3,3,,,2,1,1,1,2,,2,,,,,,,,,,,,60,3,,,,4,2,,,,2,2,,,,,,,,1338.333333,68538.33333
,1,4055,3,2015,533.1822331,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,2,2,4,5,2,2,,,3,2,2,,,1,1,,0,2,2,4,4,,,4,1,2,1,2,,2,,,,,,,,,,,,70,2,,,,2,3,1,3,,1,2,,,,,,,,16541,83541
,2,4056,3,2015,572.1675497,240000,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,5000000,2007,4,,,1,,,2,,2,2,2,2,1,1,2,2,2,2,99999998,1,1,2,2,2,,,2,3,3,2,,2,,2,1,1,2,2,99999998,4,,2500000,4,2,2,4,5,1,2,2,1,2,2,2,2,1,2,1,,,90,5,1,,1,3,1,,2,,2,2,,,,,,,,0,240000
,1,4058,3,2015,458.6335829,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,,,,,4400,,,,1,,2,2,2,2,1,2,2,1,2,2,2,1,2,4,2,2,,,,3,3,3,,3,,1,1,0,2,2,2,2,,,2,2,1,2,3,,2,99999998,1,1,2,2,2,2,2,,,,75,3,99999998,,,4,2,1,2,,1,2,,,,,,,,2838.666667,194838.6667
,1,4059,3,2015,204.5345986,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,600,99999998,,,99999998,,,2,2,2,85000,,,,,,,,,,,,1,2,3,5,2,,,,3,4,3,,,1,1,,0,2,2,2,5,118000,,3,1,2,,,,,,,,,,,,,2,2,,108,5,8,2012,,8,1,1,2,4,1,1,,2,2,2,2,1,2,42264,102264
,1,4060,3,2015,154.5511944,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,1300,,,,,,,,,,,,,,,,,,2,4,4,2,,,,3,3,2,,,,1,,0,2,2,3,4,,,4,2,2,,,,,,,,,,,,,,,,86,3,,,,8,2,1,2,,1,2,,,,,,,,22165,22165
,2,4062,3,2015,572.1675497,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,,,,3000,,,,,,2,1,2,2,1,2,2,2,2,1,1,2,2,4,3,2,,,,3,2,2,,2,,1,2,0,2,2,3,3,,,4,2,1,4,3,,2,2,2,2,1,2,2,2,2,,,,,3,99999998,,,4,2,1,2,,1,2,,,,,,,,0,133200
,1,4064,3,2015,692.7055475,0,0,0,0,0,0,0,0,0,0,0,13,3,10,4,6,,,2008,12,,,,,,,,,,,,,,,,,,,2,2,4,3,2,2,,,3,3,3,,,,1,,1,1,1,2,3,,99999998,3,2,2,3,4,1,3,,,,,,,,,1,,,60,3,99999998,,,4,1,,3,,2,2,,2,2,,,,,36977.41667,128279.9008
,1,4065,3,2015,721.3463654,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,,,,,,1000,,,,,,,,,,,,,,,,,,2,4,3,2,2,,,3,3,3,,,,1,,0,2,2,3,4,,,,2,1,3,3,,2,,,,,,,,,,,,99999998,2,,,,4,2,,2,,2,2,,,,,,,,0,93793
,1,4066,3,2015,390.3058164,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,,,,2250,,,,,,,,,,,,,,,,,,2,99999998,3,2,1,4,,3,2,2,1,,,1,,1,2,2,4,2,,,4,2,2,4,6,,4,,,,,,,,,,,,14,4,,,,2,2,,2,,2,2,,,,,,,,23280,23280
,1,4068,3,2015,621.0396232,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,,,,2150,,,,,,,,,,,,,,,,,,2,99999998,3,2,2,,,2,2,2,,,,1,,0,2,2,3,3,,,,2,1,3,4,,4,,,,,,,,,,,,99999998,3,,,,4,2,,2,,2,2,,,,,,,,0,77949.33333
,1,4070,3,2015,545.0221341,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,2,,,2011,12,,,1,,,,,,,,,,,,,,,,2,2,2,2,1,2,,,3,4,4,,,,2,,1,2,1,99999998,2,,470000,3,,1,4,6,1,6,,,,,,,,,1,,,98,3,7,,,4,1,1,2,,1,2,3,2,2,,,,,1475,240164
,1,4072,3,2015,524.5372737,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,99999998,2009,2,,,1,,,,,,,,,,,,,,,,2,2,4,5,2,2,,,3,3,3,,,,2,,0,2,2,3,3,,437000,1,2,1,3,3,1,2,,,,,,,,,1,,,68,2,3,,,4,1,,3,,2,2,,2,2,,,,,28226.91667,112026.9167
,1,4073,3,2015,607.5111721,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,2,,,,,,480,,,,,,,,,,,,,,,,,,2,4,3,2,2,,,3,3,3,,,,1,,1,2,1,3,3,,,2,2,1,4,8,,4,,,,,,,,,,,,80,3,,,,4,2,,2,,2,2,,,,,,,,96205.83333,110605.8333
,2,4074,3,2015,798.3365202,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,1800000,2012,11,,,1,,,1,,1,2,2,1,1,2,1,2,2,1,2,1,2,3,3,2,,,2,3,5,3,,2,1,3,1,2,2,1,3,3,,1460000,3,1,1,4,9,2,4,2,1,2,1,2,1,1,2,1,,,132,3,9,,2,4,1,1,1,,1,2,,,,,,,,2969,379325
,1,4076,3,2015,953.6643864,0,0,0,0,0,45000,0,0,0,22200,0,7,5,2,1,1,820,,2012,7,,,1,,,1,,,,,,,,,,,,,1,1,2,2,2,,,,1,5,5,,,1,5,,0,1,2,2,2,,1600000,4,1,1,,,1,,,,,,,,,,1,,,250,5,6,,,8,1,1,2,1,1,1,,2,2,2,1,2,2,76048.5,365948.5
,1,4077,3,2015,710.8821566,0,0,13000,0,96936,0,0,0,0,0,0,2,0,2,1,1,,,,,,10000,,,,,,,,,,,,,,,,,,1,3,3,2,2,,,1,5,5,,,1,2,,0,2,1,3,3,,,2,1,1,2,4,,1,,,,,,,,,,,,120,5,,,,2,2,1,1,,1,2,,,,,,,,0,397936
,2,4078,3,2015,639.4751354,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,500000,2008,99999998,,,1,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,,,2,3,3,3,,2,,1,5,1,2,2,3,4,,240000,1,2,1,3,5,1,2,2,1,2,2,2,2,2,2,1,,,87,3,8,,2,4,1,1,2,,1,2,,,,,,,,0,120300
,1,4081,3,2015,628.027399,0,0,0,0,0,0,0,0,0,0,0,6,1,5,3,2,,,,,,99999998,,,,,,,,,,,,,,,,,,2,4,5,2,2,,,3,4,4,,,,2,,0,2,2,2,3,,,4,2,1,2,3,,2,,,,,,,,,,,,60,4,,,,4,2,1,2,,1,2,,,,,,,,15455,15455
,1,4083,3,2015,345.6324333,0,0,0,6000,0,0,0,0,0,0,0,7,4,3,2,1,,,,,,4000,,,,,,,,,,,,,,,,,,2,2,2,2,,,,3,4,4,,,1,1,,0,2,2,2,2,,,4,1,1,,,,,,,,,,,,,,,,80,5,,,,8,2,2,2,,1,2,,,,,,,,7214.666667,199214.6667
,1,4084,3,2015,352.4790257,0,0,0,0,0,0,0,0,0,0,0,8,4,4,1,3,,,,,,3000,,,,,,,,,,,,,,,,,,2,3,3,2,1,99999998,,3,3,3,1,,,1,,0,2,2,3,4,,,,2,2,1,1,,2,,,,,,,,,,,,99999998,2,,,,2,2,,2,,2,2,,,,,,,,6360.25,78360.25
,1,4086,3,2015,674.9426636,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,,,,,,2500,,,,,,,,,,,,,,,,,,2,1,2,2,2,,,3,3,3,,,1,1,,0,1,2,3,3,,,4,1,2,3,6,,2,,,,,,,,,,,,65,3,,,,4,2,,2,,2,2,,,,,,,,15051.66667,91647.66667
,1,4087,3,2015,710.8821566,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,99999998,1999,4,,,1,,,1,,,,,,,,,,,,,1,2,2,99999998,2,2,,,3,4,3,,,1,3,,1,2,1,3,2,,1400000,4,1,1,3,5,2,4,,,,,,,,,1,,,100,5,7,,,4,1,1,1,99999998,1,1,,2,2,2,1,2,2,0,301200
,1,4091,3,2015,236.3297317,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,,99999998,,,,,,,,,,,,,,,,,,1,4,3,1,,,,1,5,5,,,,5,,0,2,1,3,3,,,4,,1,,,,,,,,,,,,,,,,300,5,,,,8,2,2,1,3,1,1,,,,2,1,2,2,0,0
,1,4092,3,2015,245.4190611,0,90000,0,0,0,0,0,0,0,0,0,4,0,4,2,2,,,,,,6200,,,,,,,,,,,,,,,,,,1,3,5,2,,,,1,5,2,,,1,3,,0,1,2,3,2,,,2,1,1,,,,,,,,,,,,,,,,170,5,,,,8,2,3,2,1,1,1,,,,2,1,2,2,0,302000
,1,4093,3,2015,326.6141259,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,600,,1999,7,,,,,,1,,,,,,,,,,,,,1,1,3,2,2,,,,3,5,5,,,2,4,,0,2,1,3,3,,99999998,3,1,2,,,1,,,,,,,,,,1,,,186,4,7,,,7,1,2,2,1,1,1,,2,2,2,1,2,2,5203.916667,883328.9167
,1,4094,3,2015,285.7591583,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,,,,,99999998,,,,,2,99999998,,,,,,,,,,,,1,1,3,3,2,1,,,3,5,4,99999998,,2,3,,0,2,1,3,3,99999998,,,1,1,,,,,,,,,,,,,2,4,,99999998,5,8,99999998,,5,1,1,2,1,1,1,,2,2,2,1,2,2,5203.916667,105915.0833
,2,4095,3,2015,378.7381447,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,2100000,2011,5,,,1,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,,,2,3,2,2,,2,1,2,5,0,2,2,1,3,,1850000,1,1,2,3,4,1,3,2,2,2,2,2,2,2,2,1,,,65,5,2,,1,4,1,1,2,,1,2,,,,,,,,3452.166667,303452.1667
,2,4098,3,2015,248.3500944,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,400,,,,99999998,,,,,,,2,2,2,2,2,2,2,2,1,2,2,2,1,99999998,3,1,,,2,3,3,3,,4,,3,1,0,1,1,99999998,4,,,3,,1,,,,,1,1,2,1,2,1,2,2,2,3,,140,3,7,99999998,1,7,1,1,2,,1,2,,,,,,,,5367.833333,65478.83333
,2,4100,3,2015,799.3600445,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,,,,,,,2,1,1,2,1,2,2,2,1,1,99999998,2,2,4,3,2,,,2,3,3,3,,2,,1,4,0,2,2,99999998,3,,,3,2,1,3,3,,4,2,2,2,1,2,2,2,2,,,,60,4,99999998,,2,4,3,,2,,2,2,,,,,,,,20178.66667,20178.66667
,1,4102,3,2015,387.9869191,104940,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,,99999998,1964,99999998,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,3,3,3,,,,2,,0,2,2,3,3,,99999998,3,2,2,2,4,2,2,,,,,,,,,1,,,77,3,3,,,4,1,1,2,1,1,1,,2,2,2,1,2,2,26686,131626
,1,4105,3,2015,253.7579138,0,0,0,0,0,0,0,0,0,0,0,5,1,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,,,,3,5,5,,,,3,,0,2,1,4,4,,,,2,1,,,,,,,,,,,,,,,,99999998,3,,,,8,4,1,2,,1,2,,,,,,,,1338.333333,85338.33333
,1,4106,3,2015,417.8857229,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,3,,,,,,1200,,,,,,,,,,,,,,,,,,2,4,3,2,,,,3,3,2,,,,1,,0,2,2,3,3,,,4,2,2,,,,,,,,,,,,,,,,60,2,,,,8,2,1,3,,1,2,,,,,,,,0,33600
,2,4108,3,2015,193.4412347,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,3,230,,,,99999998,,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,4,5,2,,,1,3,3,3,,3,,1,1,0,2,2,3,3,,,3,2,1,,,,,2,2,2,2,2,2,2,2,2,3,,156,5,4,99999998,1,8,1,1,2,,1,2,,,,,,,,0,81456
,2,4110,3,2015,208.6563748,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,1,,,,,,2300,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,,,,3,2,2,,2,,1,6,0,2,2,3,3,,,4,2,1,3,5,,4,1,1,1,1,2,2,2,2,,,,,2,5,,,4,2,,3,,2,2,,,,,,,,32573.16667,128723.1667
,1,4111,3,2015,300.4261254,0,0,0,0,0,24500,0,0,0,0,0,4,2,2,1,1,,,,,,2450,,,,,,2,2,2,2,1,2,2,1,2,1,2,2,2,4,3,2,,,,3,2,2,,2,,1,1,0,2,2,2,4,,,3,2,1,3,4,,2,99999998,2,1,1,2,2,2,2,,,,55,1,99999998,,,4,2,,2,,2,2,,,,,,,,760.1666667,44023.3447
,1,4116,3,2015,854.6715348,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,99999998,2005,99999998,,,,,,,,,,,,,,,,,,,2,2,4,5,2,2,,,3,2,2,,,1,1,,0,2,2,3,3,,99999998,,1,2,4,6,1,4,,,,,,,,,1,,,99999998,3,1,,,4,1,,3,,2,2,,2,2,,,,,28870,28870
,1,4117,3,2015,710.8821566,0,0,0,0,0,0,0,0,0,13200,0,2,0,2,1,1,,99999998,2003,1,,,0,,,1,,,,,,,,,,,,,1,2,3,3,2,2,,,1,3,3,,,1,2,,1,2,2,3,3,,99999998,4,1,1,3,4,2,2,,,,,,,,,1,,,78,2,8,,,4,1,1,2,,1,2,,2,2,,,,,52632,65832
,2,4118,3,2015,854.6715348,84000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,99999998,1994,9,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,3,3,3,,2,,2,6,0,2,2,3,3,,99999998,99999998,2,1,4,4,1,2,2,1,1,1,2,2,1,2,1,,,57,3,3,,2,4,1,,3,,2,2,,,,,,,,20673,104673
,1,4121,3,2015,543.6921795,96000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,1970,5,,,7,,,,,,,,,,,,,,,,2,2,4,3,2,1,390,,3,4,2,1,,1,2,,0,2,1,3,3,,13500,3,1,2,,,1,,,,,,,,,,1,,,110,3,3,,,5,1,1,3,,1,2,,2,2,,,,,22970,118970
,1,4122,3,2015,710.8821566,0,0,0,0,0,0,0,0,0,96000,0,2,0,2,1,1,,,,,11,,,,,1,99999998,,,,,,,,,,,,1,1,3,3,2,,,,1,5,5,,,4,4,,1,1,1,3,3,99999998,,3,1,1,,,,,,,,,,,,,2,1,,200,5,6,1992,,5,1,1,1,,1,2,3,2,2,,,,,44132,140132
,1,4123,3,2015,466.6905555,336000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,2006,5,,,2,,,2,,,,,,,,,,,,,1,2,2,2,2,2,,,1,5,4,,,,3,,1,2,1,3,3,,515000,4,2,1,4,7,1,4,,,,,,,,,1,,,160,5,5,,,4,1,,2,,2,2,3,2,2,,,,,30316,366316
,1,4124,3,2015,489.3615545,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,99999998,1973,7,,,1,,,,,,,,,,,,,,,,2,2,4,4,2,2,,,3,2,2,,,,2,,0,2,2,3,3,,45000,3,2,2,2,3,2,3,,,,,,,,,1,,,55,2,4,,,4,1,,2,,2,2,,2,2,,,,,34327.5,183511.5
,2,4125,3,2015,373.5869352,166344,0,0,0,0,0,0,0,0,74400,0,1,0,1,1,0,,,,,,4220,,,,2,,2,2,2,2,2,2,2,2,1,2,2,1,2,4,3,1,1,65,,1,3,3,1,3,,1,6,0,2,2,99999998,4,,,3,,2,1,2,,1,1,2,2,2,2,1,2,2,,,,96,3,9,,,2,2,1,3,1,1,1,,,,2,1,2,2,0,240744
,1,4126,3,2015,347.114771,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,99999998,1978,5,,,,,,,,,,,,,,,,,,,2,2,4,3,2,,,,3,4,4,,,1,1,,0,2,1,3,3,,99999998,4,1,2,,,1,,,,,,,,,,1,,,90,5,1,,,8,1,2,2,,1,2,,2,2,,,,,26415.5,26415.5
,2,4127,3,2015,539.0322586,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,2,3,2,2,,2,,1,5,0,2,2,3,3,,,,2,2,3,3,,1,2,2,2,2,2,2,2,2,3,,,99999998,5,99999998,,2,4,1,,2,4,2,1,,,,2,1,1,2,33352,33352
,2,4128,3,2015,799.3600445,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,99999998,1980,99999998,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,,2,3,2,1,,2,,1,4,0,2,2,3,3,,99999998,4,,1,4,12,1,2,2,2,2,1,2,2,2,2,1,,,70,1,5,,2,4,1,,2,,2,2,,,,,,,,32256,32256
,1,4129,3,2015,644.6765787,15600,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,99999998,1988,99999998,,,,,,3,,,,,,,,,,,,,1,2,3,4,2,2,,,3,4,2,,,,2,,1,2,2,3,3,,99999998,3,2,1,2,3,2,,,,,,,,,,1,,,85,5,6,,,4,1,,2,,2,2,,2,2,,,,,31208,46808
,1,4130,3,2015,606.7771045,0,0,0,0,0,0,0,0,0,60000,0,1,0,1,1,0,,99999998,,,,,,,,,,,,,,,,,,,,,2,2,3,2,2,2,,,3,2,1,,,,1,,0,2,2,3,3,,,4,2,1,2,3,,3,,,,,,,,,,,,60,6,,,,4,7,,2,,2,2,,,,,,,,0,110391
,1,4132,3,2015,388.6948372,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,99999998,99999998,,,1,,,2,,,,,,,,,,,,,1,2,1,2,2,2,,,3,4,1,,,,2,,1,2,2,3,3,,900000,3,2,2,3,3,3,3,,,,,,,,,1,,,100,3,7,,,4,1,1,1,,1,2,3,2,2,,,,,34100,314013
,1,4136,3,2015,854.6715348,36000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,5037,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,1,2,,,2,2,2,,1,,1,2,4,2,2,3,3,,,,,2,5,8,,8,2,1,2,1,2,1,2,2,,,,99999998,3,6,,,4,2,,1,3,2,1,,,,2,1,2,2,32634,68634
,1,4139,3,2015,572.7367991,0,0,0,0,42000,0,0,0,0,0,0,1,0,1,0,1,,,,,,550,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,3,1,1,,2,,1,1,1,2,2,2,3,,,2,2,2,3,5,,4,2,2,2,1,2,2,2,2,,,,56,1,6,,,4,2,,2,,2,2,,,,,,,,36627.5,78627.5
,2,4140,3,2015,854.6715348,72000,0,0,0,24000,0,0,0,0,0,0,1,0,1,0,1,,,,,,4800,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,,,,2,2,1,,1,1,1,1,2,2,2,3,3,,,2,1,2,5,13,,8,2,1,2,2,2,1,1,2,,,,70,5,5,,,4,2,,1,99999998,2,1,,,,2,1,1,2,26649,122649
,1,4141,3,2015,198.8625261,102000,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,,,99999998,,,2,,1,99999998,,,,,,,,,,,,1,2,4,3,2,2,,,3,4,2,,,1,2,,1,2,2,3,3,165000,,3,1,2,1,3,,1,,,,,,,,,2,1,,115,,7,99999998,,4,1,,2,1,,1,,2,2,,,,,158381,296381
,2,4144,3,2015,572.7367991,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,99999998,1966,99999998,,,2,,,,,2,2,2,2,2,2,2,2,99999998,99999998,99999998,2,2,4,4,2,,,2,3,2,2,,3,,1,1,0,2,2,99999998,4,,12000,3,2,2,2,4,1,,2,1,2,1,2,2,2,2,1,,,73,5,3,,1,4,1,,3,,2,2,,,,,,,,25718.5,25718.5
,2,4145,3,2015,644.6765787,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,99999998,,,,,,2,99999998,1,2,2,2,2,2,2,2,2,2,2,3,2,2,,,,3,1,1,,1,,1,5,1,2,2,2,3,,,,2,2,99999998,4,,99999998,2,1,2,2,2,2,2,2,,,,99999998,6,99999998,,,4,2,,2,,2,2,,,,,,,,40144.83333,40144.83333
,1,4146,3,2015,594.1780681,210000,0,0,0,0,0,0,0,0,24000,0,1,0,1,0,1,,99999998,,,99999998,,,1,1,2,200000,,,,,,,,,,,,1,1,2,2,1,1,35,,3,5,2,1,,,3,,0,2,1,3,3,50000,,3,,1,,,,,,,,,,,,,2,1,,160,5,7,1998,,5,1,1,1,,1,2,,2,2,,,,,40298,274298
,1,4147,3,2015,238.5911501,156000,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,,,1990,1,,,,,,1,,,,,,,,,,,,,1,1,2,2,2,2,,,3,5,5,,,1,2,,1,2,2,3,4,,99999998,4,1,1,2,4,2,2,,,,,,,,,1,,,100,5,6,,,4,1,1,2,,1,2,,2,2,,,,,116415.5,272415.5
